Year,Player,Team,Match Number,Opposition,Date,Balls,Overs,Runs Given,Wickets,Economy Rate,Average,Strike Rate,Dots,4s,6s,Boundaries Conceded,Wides,No Balls,Extras Given,Result
2008,DW Steyn,Royal Challengers Bengaluru,4,Chennai Super Kings,2008-04-28,24,4.0,40,0,10.0,,,11,6,1,7,3,0,3,Lost
2008,JH Kallis,Royal Challengers Bengaluru,4,Chennai Super Kings,2008-04-28,24,4.0,36,0,9.0,,,4,2,1,3,0,0,0,Lost
2008,P Kumar,Royal Challengers Bengaluru,4,Chennai Super Kings,2008-04-28,24,4.0,29,1,7.25,29.0,24.0,8,1,2,3,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,4,Chennai Super Kings,2008-04-28,24,4.0,38,3,9.5,12.67,8.0,11,7,1,8,0,0,0,Lost
2008,DW Steyn,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,24,4.0,29,1,7.25,29.0,24.0,10,3,0,3,1,3,4,Lost
2008,JH Kallis,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,24,4.0,39,2,9.75,19.5,12.0,6,3,2,5,0,0,0,Lost
2008,P Kumar,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,24,4.0,24,0,6.0,,,7,2,0,2,0,0,0,Lost
2008,R Vinay Kumar,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,12,2.0,25,0,12.5,,,1,4,0,4,0,0,0,Lost
2008,SB Joshi,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,6,1.0,19,0,19.0,,,0,1,2,3,0,0,0,Lost
2008,V Kohli,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,6,1.0,11,0,11.0,,,0,1,0,1,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,5,Delhi Capitals,2008-04-30,24,4.0,42,1,10.5,42.0,24.0,7,7,1,8,0,0,0,Lost
2008,A Kumble,Royal Challengers Bengaluru,14,Deccan Chargers,2008-05-03,24,4.0,47,0,11.75,,,2,3,3,6,1,0,1,Won
2008,DW Steyn,Royal Challengers Bengaluru,14,Deccan Chargers,2008-05-03,24,4.0,20,0,5.0,,,13,3,0,3,1,0,1,Won
2008,JH Kallis,Royal Challengers Bengaluru,14,Deccan Chargers,2008-05-03,24,4.0,35,1,8.75,35.0,24.0,5,4,1,5,0,0,0,Won
2008,P Kumar,Royal Challengers Bengaluru,14,Deccan Chargers,2008-05-03,24,4.0,23,3,5.75,7.67,8.0,11,2,1,3,0,0,0,Won
2008,Z Khan,Royal Challengers Bengaluru,14,Deccan Chargers,2008-05-03,24,4.0,24,2,6.0,12.0,12.0,9,3,0,3,0,0,0,Won
2008,A Kumble,Royal Challengers Bengaluru,7,Punjab Kings,2008-05-05,20,3.2,36,0,10.8,,,7,5,1,6,2,0,2,Lost
2008,DW Steyn,Royal Challengers Bengaluru,7,Punjab Kings,2008-05-05,24,4.0,16,0,4.0,,,14,0,1,1,2,0,2,Lost
2008,JH Kallis,Royal Challengers Bengaluru,7,Punjab Kings,2008-05-05,18,3.0,14,0,4.67,,,5,1,0,1,0,0,0,Lost
2008,P Kumar,Royal Challengers Bengaluru,7,Punjab Kings,2008-05-05,24,4.0,22,2,5.5,11.0,12.0,13,2,1,3,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,7,Punjab Kings,2008-05-05,24,4.0,29,2,7.25,14.5,12.0,12,4,0,4,3,0,3,Lost
2008,A Kumble,Royal Challengers Bengaluru,8,Kolkata Knight Riders,2008-05-08,18,3.0,21,0,7.0,,,9,1,2,3,0,0,0,Lost
2008,DW Steyn,Royal Challengers Bengaluru,8,Kolkata Knight Riders,2008-05-08,24,4.0,27,3,6.75,9.0,8.0,10,4,0,4,1,0,1,Lost
2008,P Kumar,Royal Challengers Bengaluru,8,Kolkata Knight Riders,2008-05-08,18,3.0,36,1,12.0,36.0,18.0,6,3,3,6,0,0,0,Lost
2008,R Vinay Kumar,Royal Challengers Bengaluru,8,Kolkata Knight Riders,2008-05-08,18,3.0,15,0,5.0,,,8,1,0,1,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,8,Kolkata Knight Riders,2008-05-08,18,3.0,27,1,9.0,27.0,18.0,7,3,0,3,1,0,1,Lost
2008,A Kumble,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,24,4.0,36,0,9.0,,,9,2,3,5,1,0,1,Lost
2008,DW Steyn,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,12,2.0,33,0,16.5,,,1,4,1,5,3,0,3,Lost
2008,P Kumar,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,16,2.4,15,0,5.62,,,6,0,1,1,0,0,0,Lost
2008,R Vinay Kumar,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,12,2.0,11,1,5.5,11.0,12.0,6,1,0,1,0,0,0,Lost
2008,V Kohli,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,6,1.0,9,0,9.0,,,0,1,0,1,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,10,Punjab Kings,2008-05-12,24,4.0,35,0,8.75,,,10,4,2,6,0,0,0,Lost
2008,A Kumble,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,24,4.0,32,1,8.0,32.0,24.0,8,4,1,5,0,0,0,Lost
2008,Abdur Razzak,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,12,2.0,29,0,14.5,,,5,3,1,4,5,5,10,Lost
2008,JH Kallis,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,24,4.0,39,0,9.75,,,6,5,0,5,5,0,5,Lost
2008,P Kumar,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,24,4.0,28,0,7.0,,,10,2,0,2,5,0,5,Lost
2008,V Kohli,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,12,2.0,16,0,8.0,,,1,1,0,1,2,0,2,Lost
2008,Z Khan,Royal Challengers Bengaluru,11,Rajasthan Royals,2008-05-17,24,4.0,46,0,11.5,,,4,6,1,7,1,0,1,Lost
2008,A Kumble,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,24,4.0,18,2,4.5,9.0,12.0,12,2,0,2,0,0,0,Lost
2008,B Akhil,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,20,3.2,21,0,6.3,,,6,0,1,1,0,0,0,Lost
2008,DW Steyn,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,24,4.0,26,1,6.5,26.0,24.0,10,3,1,4,0,0,0,Lost
2008,JH Kallis,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,12,2.0,16,0,8.0,,,3,2,0,2,0,0,0,Lost
2008,P Kumar,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,12,2.0,33,1,16.5,33.0,12.0,1,6,1,7,0,0,0,Lost
2008,Z Khan,Royal Challengers Bengaluru,12,Delhi Capitals,2008-05-19,18,3.0,37,0,12.33,,,5,6,0,6,5,0,5,Lost
2008,A Kumble,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,24,4.0,14,3,3.5,4.67,8.0,13,1,0,1,0,0,0,Won
2008,B Akhil,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,6,1.0,4,0,4.0,,,2,0,0,0,0,0,0,Won
2008,DW Steyn,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,24,4.0,28,2,7.0,14.0,12.0,18,4,0,4,7,5,12,Won
2008,JH Kallis,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,24,4.0,15,0,3.75,,,13,1,0,1,0,0,0,Won
2008,P Kumar,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,24,4.0,26,1,6.5,26.0,24.0,15,3,1,4,1,0,1,Won
2008,R Vinay Kumar,Royal Challengers Bengaluru,13,Chennai Super Kings,2008-05-21,18,3.0,23,1,7.67,23.0,18.0,6,1,1,2,0,1,1,Won
2008,A Kumble,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,24,4.0,33,1,8.25,33.0,24.0,10,2,2,4,5,0,5,Won
2008,B Akhil,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,18,3.0,39,0,13.0,,,5,5,2,7,0,0,0,Won
2008,DW Steyn,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,24,4.0,19,2,4.75,9.5,12.0,12,2,0,2,1,0,1,Won
2008,JH Kallis,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,8,1.2,19,0,14.25,,,1,2,1,3,1,0,1,Won
2008,R Vinay Kumar,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,24,4.0,27,3,6.75,9.0,8.0,17,4,1,5,0,5,5,Won
2008,V Kohli,Royal Challengers Bengaluru,6,Deccan Chargers,2008-05-25,22,3.4,25,2,6.82,12.5,11.0,6,0,1,1,1,2,3,Won
2008,A Kumble,Royal Challengers Bengaluru,9,Mumbai Indians,2008-05-28,24,4.0,45,0,11.25,,,5,5,2,7,0,0,0,Lost
2008,B Akhil,Royal Challengers Bengaluru,9,Mumbai Indians,2008-05-28,18,3.0,19,0,6.33,,,6,2,0,2,2,0,2,Lost
2008,DW Steyn,Royal Challengers Bengaluru,9,Mumbai Indians,2008-05-28,24,4.0,14,1,3.5,14.0,24.0,17,0,1,1,3,0,3,Lost
2008,P Kumar,Royal Challengers Bengaluru,9,Mumbai Indians,2008-05-28,12,2.0,21,0,10.5,,,6,1,1,2,6,0,6,Lost
2008,R Vinay Kumar,Royal Challengers Bengaluru,9,Mumbai Indians,2008-05-28,18,3.0,25,0,8.33,,,9,2,2,4,0,0,0,Lost
2009,A Flintoff,Chennai Super Kings,1,Mumbai Indians,2009-04-18,24,4.0,44,1,11.0,44.0,24.0,5,3,3,6,0,0,0,Lost
2009,JDP Oram,Chennai Super Kings,1,Mumbai Indians,2009-04-18,24,4.0,30,1,7.5,30.0,24.0,9,5,0,5,0,0,0,Lost
2009,Joginder Sharma,Chennai Super Kings,1,Mumbai Indians,2009-04-18,24,4.0,25,1,6.25,25.0,24.0,6,2,0,2,0,0,0,Lost
2009,MS Gony,Chennai Super Kings,1,Mumbai Indians,2009-04-18,24,4.0,32,2,8.0,16.0,12.0,7,4,0,4,1,0,1,Lost
2009,T Thushara,Chennai Super Kings,1,Mumbai Indians,2009-04-18,24,4.0,32,1,8.0,32.0,24.0,8,5,0,5,0,0,0,Lost
2009,A Flintoff,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,18,3.0,11,1,3.67,11.0,18.0,10,1,0,1,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,12,2.0,12,1,6.0,12.0,12.0,7,1,0,1,1,0,1,Won
2009,Joginder Sharma,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,6,1.0,10,1,10.0,10.0,6.0,2,0,1,1,1,0,1,Won
2009,L Balaji,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,14,2.2,18,2,7.71,9.0,7.0,6,3,0,3,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,24,4.0,11,3,2.75,3.67,8.0,16,0,0,0,0,0,0,Won
2009,MS Gony,Chennai Super Kings,2,Royal Challengers Bengaluru,2009-04-20,18,3.0,24,1,8.0,24.0,18.0,7,4,0,4,2,0,2,Won
2009,A Flintoff,Chennai Super Kings,3,Delhi Capitals,2009-04-23,24,4.0,50,0,12.5,,,5,3,4,7,0,0,0,Lost
2009,JA Morkel,Chennai Super Kings,3,Delhi Capitals,2009-04-23,24,4.0,41,1,10.25,41.0,24.0,7,6,1,7,0,0,0,Lost
2009,Joginder Sharma,Chennai Super Kings,3,Delhi Capitals,2009-04-23,6,1.0,8,0,8.0,,,1,1,0,1,0,0,0,Lost
2009,L Balaji,Chennai Super Kings,3,Delhi Capitals,2009-04-23,24,4.0,19,3,4.75,6.33,8.0,12,1,0,1,1,0,1,Lost
2009,M Muralitharan,Chennai Super Kings,3,Delhi Capitals,2009-04-23,18,3.0,26,0,8.67,,,3,2,0,2,0,0,0,Lost
2009,MS Gony,Chennai Super Kings,3,Delhi Capitals,2009-04-23,24,4.0,45,1,11.25,45.0,24.0,7,3,3,6,0,0,0,Lost
2009,JA Morkel,Chennai Super Kings,4,Deccan Chargers,2009-04-27,18,3.0,29,0,9.67,,,3,1,1,2,0,5,5,Lost
2009,JDP Oram,Chennai Super Kings,4,Deccan Chargers,2009-04-27,18,3.0,28,0,9.33,,,3,2,1,3,0,0,0,Lost
2009,Joginder Sharma,Chennai Super Kings,4,Deccan Chargers,2009-04-27,6,1.0,14,0,14.0,,,0,1,1,2,0,0,0,Lost
2009,L Balaji,Chennai Super Kings,4,Deccan Chargers,2009-04-27,21,3.3,41,1,11.71,41.0,21.0,9,4,3,7,1,0,1,Lost
2009,M Muralitharan,Chennai Super Kings,4,Deccan Chargers,2009-04-27,24,4.0,17,1,4.25,17.0,24.0,11,1,0,1,1,0,1,Lost
2009,MS Gony,Chennai Super Kings,4,Deccan Chargers,2009-04-27,6,1.0,20,0,20.0,,,1,3,1,4,1,0,1,Lost
2009,SK Raina,Chennai Super Kings,4,Deccan Chargers,2009-04-27,24,4.0,18,2,4.5,9.0,12.0,10,1,0,1,0,0,0,Lost
2009,JA Morkel,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,24,4.0,21,2,5.25,10.5,12.0,10,2,0,2,0,0,0,Won
2009,JDP Oram,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,24,4.0,27,2,6.75,13.5,12.0,8,2,1,3,0,0,0,Won
2009,L Balaji,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,21,3.3,21,4,6.0,5.25,5.25,9,2,0,2,1,0,1,Won
2009,M Muralitharan,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,24,4.0,33,0,8.25,,,8,3,1,4,1,0,1,Won
2009,S Tyagi,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,12,2.0,8,0,4.0,,,7,1,0,1,1,0,1,Won
2009,SK Raina,Chennai Super Kings,5,Rajasthan Royals,2009-04-30,12,2.0,11,1,5.5,11.0,12.0,5,1,0,1,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,6,Delhi Capitals,2009-05-02,24,4.0,32,1,8.0,32.0,24.0,10,5,0,5,0,0,0,Won
2009,JDP Oram,Chennai Super Kings,6,Delhi Capitals,2009-05-02,6,1.0,14,0,14.0,,,2,0,2,2,0,0,0,Won
2009,L Balaji,Chennai Super Kings,6,Delhi Capitals,2009-05-02,18,3.0,26,0,8.67,,,6,3,1,4,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,6,Delhi Capitals,2009-05-02,24,4.0,22,1,5.5,22.0,24.0,10,2,0,2,0,0,0,Won
2009,S Tyagi,Chennai Super Kings,6,Delhi Capitals,2009-05-02,18,3.0,18,2,6.0,9.0,9.0,10,1,1,2,0,2,2,Won
2009,SB Jakati,Chennai Super Kings,6,Delhi Capitals,2009-05-02,24,4.0,24,4,6.0,6.0,6.0,11,3,0,3,0,0,0,Won
2009,SK Raina,Chennai Super Kings,6,Delhi Capitals,2009-05-02,6,1.0,7,0,7.0,,,3,1,0,1,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,7,Deccan Chargers,2009-05-04,18,3.0,24,2,8.0,12.0,9.0,10,1,2,3,0,1,1,Won
2009,L Balaji,Chennai Super Kings,7,Deccan Chargers,2009-05-04,6,1.0,18,0,18.0,,,1,1,2,3,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,7,Deccan Chargers,2009-05-04,18,3.0,11,2,3.67,5.5,9.0,9,1,0,1,1,0,1,Won
2009,S Tyagi,Chennai Super Kings,7,Deccan Chargers,2009-05-04,12,2.0,9,1,4.5,9.0,12.0,9,0,1,1,1,0,1,Won
2009,SB Jakati,Chennai Super Kings,7,Deccan Chargers,2009-05-04,24,4.0,22,4,5.5,5.5,6.0,9,1,1,2,0,0,0,Won
2009,SK Raina,Chennai Super Kings,7,Deccan Chargers,2009-05-04,10,1.4,12,1,7.2,12.0,10.0,5,2,0,2,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,8,Punjab Kings,2009-05-07,18,3.0,36,1,12.0,36.0,18.0,5,4,1,5,1,0,1,Won
2009,L Balaji,Chennai Super Kings,8,Punjab Kings,2009-05-07,24,4.0,41,1,10.25,41.0,24.0,2,3,1,4,1,0,1,Won
2009,M Muralitharan,Chennai Super Kings,8,Punjab Kings,2009-05-07,24,4.0,37,0,9.25,,,5,2,2,4,1,0,1,Won
2009,MS Gony,Chennai Super Kings,8,Punjab Kings,2009-05-07,6,1.0,19,0,19.0,,,2,0,3,3,0,0,0,Won
2009,S Tyagi,Chennai Super Kings,8,Punjab Kings,2009-05-07,12,2.0,10,0,5.0,,,6,1,0,1,0,0,0,Won
2009,SB Jakati,Chennai Super Kings,8,Punjab Kings,2009-05-07,12,2.0,20,1,10.0,20.0,12.0,4,2,1,3,0,0,0,Won
2009,SK Raina,Chennai Super Kings,8,Punjab Kings,2009-05-07,12,2.0,8,0,4.0,,,2,0,0,0,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,18,3.0,24,1,8.0,24.0,18.0,8,4,0,4,0,2,2,Won
2009,JDP Oram,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,6,1.0,8,0,8.0,,,3,0,1,1,0,0,0,Won
2009,L Balaji,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,18,3.0,13,1,4.33,13.0,18.0,6,1,0,1,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,24,4.0,22,2,5.5,11.0,12.0,12,3,0,3,0,0,0,Won
2009,S Tyagi,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,12,2.0,12,0,6.0,,,5,1,0,1,0,0,0,Won
2009,SB Jakati,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,24,4.0,35,2,8.75,17.5,12.0,10,1,3,4,1,0,1,Won
2009,SK Raina,Chennai Super Kings,9,Rajasthan Royals,2009-05-09,18,3.0,21,0,7.0,,,5,1,1,2,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,24,4.0,13,2,3.25,6.5,12.0,16,1,0,1,1,0,1,Lost
2009,JDP Oram,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,10,1.4,12,2,7.2,6.0,5.0,2,1,0,1,0,0,0,Lost
2009,L Balaji,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,24,4.0,32,1,8.0,32.0,24.0,7,1,2,3,1,0,1,Lost
2009,M Muralitharan,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,24,4.0,24,1,6.0,24.0,24.0,14,3,1,4,0,0,0,Lost
2009,S Tyagi,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,12,2.0,21,1,10.5,21.0,12.0,4,4,0,4,1,0,1,Lost
2009,SB Jakati,Chennai Super Kings,10,Royal Challengers Bengaluru,2009-05-14,24,4.0,25,0,6.25,,,8,1,1,2,0,0,0,Lost
2009,JA Morkel,Chennai Super Kings,11,Mumbai Indians,2009-05-16,24,4.0,31,1,7.75,31.0,24.0,11,1,2,3,1,2,3,Won
2009,L Balaji,Chennai Super Kings,11,Mumbai Indians,2009-05-16,12,2.0,17,0,8.5,,,1,2,0,2,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,11,Mumbai Indians,2009-05-16,24,4.0,19,0,4.75,,,12,0,1,1,0,0,0,Won
2009,S Tyagi,Chennai Super Kings,11,Mumbai Indians,2009-05-16,18,3.0,29,1,9.67,29.0,18.0,9,5,1,6,0,0,0,Won
2009,SB Jakati,Chennai Super Kings,11,Mumbai Indians,2009-05-16,18,3.0,26,0,8.67,,,3,1,1,2,0,0,0,Won
2009,SK Raina,Chennai Super Kings,11,Mumbai Indians,2009-05-16,24,4.0,22,1,5.5,22.0,24.0,7,0,1,1,0,0,0,Won
2009,JA Morkel,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,18,3.0,39,0,13.0,,,5,6,1,7,0,5,5,Lost
2009,L Balaji,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,18,3.0,40,0,13.33,,,2,2,3,5,0,0,0,Lost
2009,M Muralitharan,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,24,4.0,16,1,4.0,16.0,24.0,15,2,0,2,0,0,0,Lost
2009,S Tyagi,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,18,3.0,29,0,9.67,,,9,5,1,6,0,0,0,Lost
2009,SB Jakati,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,24,4.0,36,1,9.0,36.0,24.0,6,0,3,3,0,0,0,Lost
2009,SK Raina,Chennai Super Kings,12,Kolkata Knight Riders,2009-05-18,18,3.0,25,0,8.33,,,4,2,0,2,0,0,0,Lost
2009,L Balaji,Chennai Super Kings,13,Punjab Kings,2009-05-20,12,2.0,14,0,7.0,,,5,2,0,2,0,0,0,Won
2009,M Muralitharan,Chennai Super Kings,13,Punjab Kings,2009-05-20,24,4.0,8,2,2.0,4.0,12.0,16,0,0,0,0,0,0,Won
2009,MS Gony,Chennai Super Kings,13,Punjab Kings,2009-05-20,12,2.0,9,0,4.5,,,6,1,0,1,0,0,0,Won
2009,R Ashwin,Chennai Super Kings,13,Punjab Kings,2009-05-20,24,4.0,13,2,3.25,6.5,12.0,11,0,0,0,0,0,0,Won
2009,SK Raina,Chennai Super Kings,13,Punjab Kings,2009-05-20,24,4.0,17,2,4.25,8.5,12.0,11,1,0,1,1,0,1,Won
2009,T Thushara,Chennai Super Kings,13,Punjab Kings,2009-05-20,24,4.0,28,2,7.0,14.0,12.0,11,1,1,2,2,0,2,Won
2009,JA Morkel,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,18,3.0,26,1,8.67,26.0,18.0,7,4,0,4,0,0,0,Lost
2009,JDP Oram,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,5,0.5,14,0,16.8,,,1,1,1,2,0,7,7,Lost
2009,L Balaji,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,12,2.0,16,0,8.0,,,4,2,0,2,0,0,0,Lost
2009,M Muralitharan,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,24,4.0,15,1,3.75,15.0,24.0,13,0,1,1,0,0,0,Lost
2009,MS Gony,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,12,2.0,23,1,11.5,23.0,12.0,6,5,0,5,0,2,2,Lost
2009,SB Jakati,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,24,4.0,29,1,7.25,29.0,24.0,10,4,0,4,0,0,0,Lost
2009,SK Raina,Chennai Super Kings,14,Royal Challengers Bengaluru,2009-05-23,18,3.0,23,0,7.67,,,5,0,2,2,0,0,0,Lost
2009,FH Edwards,Deccan Chargers,1,Kolkata Knight Riders,2009-04-19,24,4.0,6,0,1.5,,,17,0,0,0,0,0,0,Won
2009,Harmeet Singh,Deccan Chargers,1,Kolkata Knight Riders,2009-04-19,24,4.0,23,1,5.75,23.0,24.0,10,1,1,2,1,0,1,Won
2009,PP Ojha,Deccan Chargers,1,Kolkata Knight Riders,2009-04-19,24,4.0,14,2,3.5,7.0,12.0,13,0,0,0,0,0,0,Won
2009,RP Singh,Deccan Chargers,1,Kolkata Knight Riders,2009-04-19,22,3.4,22,4,6.0,5.5,5.5,14,1,2,3,0,0,0,Won
2009,SB Styris,Deccan Chargers,1,Kolkata Knight Riders,2009-04-19,24,4.0,32,2,8.0,16.0,12.0,12,5,1,6,0,0,0,Won
2009,FH Edwards,Deccan Chargers,2,Royal Challengers Bengaluru,2009-04-22,24,4.0,39,1,9.75,39.0,24.0,10,6,1,7,1,0,1,Won
2009,Harmeet Singh,Deccan Chargers,2,Royal Challengers Bengaluru,2009-04-22,24,4.0,44,0,11.0,,,7,3,2,5,4,0,4,Won
2009,PP Ojha,Deccan Chargers,2,Royal Challengers Bengaluru,2009-04-22,24,4.0,27,1,6.75,27.0,24.0,9,3,0,3,0,0,0,Won
2009,RP Singh,Deccan Chargers,2,Royal Challengers Bengaluru,2009-04-22,24,4.0,17,2,4.25,8.5,12.0,13,2,0,2,0,0,0,Won
2009,SB Styris,Deccan Chargers,2,Royal Challengers Bengaluru,2009-04-22,24,4.0,32,3,8.0,10.67,8.0,9,3,1,4,1,0,1,Won
2009,DR Smith,Deccan Chargers,3,Mumbai Indians,2009-04-25,12,2.0,15,0,7.5,,,3,2,0,2,0,0,0,Won
2009,FH Edwards,Deccan Chargers,3,Mumbai Indians,2009-04-25,24,4.0,27,2,6.75,13.5,12.0,10,3,0,3,4,0,4,Won
2009,Harmeet Singh,Deccan Chargers,3,Mumbai Indians,2009-04-25,6,1.0,19,0,19.0,,,1,3,1,4,0,0,0,Won
2009,PP Ojha,Deccan Chargers,3,Mumbai Indians,2009-04-25,24,4.0,21,3,5.25,7.0,8.0,8,0,1,1,1,0,1,Won
2009,RG Sharma,Deccan Chargers,3,Mumbai Indians,2009-04-25,6,1.0,8,0,8.0,,,3,0,1,1,0,0,0,Won
2009,RP Singh,Deccan Chargers,3,Mumbai Indians,2009-04-25,24,4.0,27,2,6.75,13.5,12.0,12,1,2,3,1,2,3,Won
2009,Y Venugopal Rao,Deccan Chargers,3,Mumbai Indians,2009-04-25,24,4.0,33,0,8.25,,,5,1,2,3,0,0,0,Won
2009,DR Smith,Deccan Chargers,4,Chennai Super Kings,2009-04-27,6,1.0,17,0,17.0,,,0,2,1,3,0,0,0,Won
2009,FH Edwards,Deccan Chargers,4,Chennai Super Kings,2009-04-27,24,4.0,21,1,5.25,21.0,24.0,15,3,0,3,0,0,0,Won
2009,PP Ojha,Deccan Chargers,4,Chennai Super Kings,2009-04-27,12,2.0,11,2,5.5,5.5,6.0,4,1,0,1,0,0,0,Won
2009,RG Sharma,Deccan Chargers,4,Chennai Super Kings,2009-04-27,18,3.0,18,1,6.0,18.0,18.0,6,2,0,2,0,0,0,Won
2009,RP Singh,Deccan Chargers,4,Chennai Super Kings,2009-04-27,18,3.0,32,1,10.67,32.0,18.0,9,4,1,5,2,4,6,Won
2009,Shoaib Ahmed,Deccan Chargers,4,Chennai Super Kings,2009-04-27,18,3.0,31,0,10.33,,,5,2,2,4,1,0,1,Won
2009,Y Venugopal Rao,Deccan Chargers,4,Chennai Super Kings,2009-04-27,24,4.0,35,1,8.75,35.0,24.0,6,2,2,4,1,0,1,Won
2009,DR Smith,Deccan Chargers,5,Delhi Capitals,2009-04-30,6,1.0,8,0,8.0,,,4,0,1,1,0,0,0,Lost
2009,FH Edwards,Deccan Chargers,5,Delhi Capitals,2009-04-30,22,3.4,44,0,12.0,,,6,6,1,7,3,5,8,Lost
2009,PP Ojha,Deccan Chargers,5,Delhi Capitals,2009-04-30,24,4.0,24,1,6.0,24.0,24.0,6,1,0,1,1,0,1,Lost
2009,RG Sharma,Deccan Chargers,5,Delhi Capitals,2009-04-30,6,1.0,10,0,10.0,,,1,0,1,1,0,0,0,Lost
2009,RP Singh,Deccan Chargers,5,Delhi Capitals,2009-04-30,18,3.0,20,1,6.67,20.0,18.0,11,3,0,3,2,0,2,Lost
2009,Shoaib Ahmed,Deccan Chargers,5,Delhi Capitals,2009-04-30,24,4.0,20,2,5.0,10.0,12.0,12,3,0,3,0,0,0,Lost
2009,Y Venugopal Rao,Deccan Chargers,5,Delhi Capitals,2009-04-30,12,2.0,20,0,10.0,,,5,2,1,3,1,0,1,Lost
